GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US48123,19824,1673,15418,1279,2626,4826,29.0823457,-97.3616543
0500000US48125,1770,30,1369,21,50,339,33.6153628,-100.7876173
0500000US48127,8615,89,6308,63,148,5387,28.4235871,-99.7658713
0500000US48129,3258,172,2591,121,268,232,34.9550364,-100.8158457
0500000US48131,9831,160,7512,157,329,5963,27.6811232,-98.4973933
0500000US48133,17725,356,13986,293,659,1953,32.3246454,-98.8365596
0500000US48135,165171,8031,119460,5784,12277,68159,31.8653008,-102.5425068
0500000US48137,1422,2,1140,2,11,528,29.9859327,-100.3073997
0500000US48139,192455,24305,140984,17264,35652,33562,32.3468783,-96.7969403
0500000US48141,865657,29054,644962,21269,46906,524130,31.7664803,-106.2414234
0500000US48143,42545,1247,33837,1112,2455,6339,32.2366609,-98.2205073
0500000US48145,16968,3792,13446,2931,5962,2791,31.2519298,-96.9341275
0500000US48147,35662,2217,28127,1906,3966,2816,33.5911611,-96.1049882
0500000US48149,24435,1462,19396,1041,2180,3423,29.8778861,-96.9212309
0500000US48151,3672,107,2862,74,161,689,32.7404728,-100.4031198
0500000US48153,5402,158,3929,101,225,2023,34.0737305,-101.3032742
0500000US48155,1095,19,899,11,26,136,33.9633063,-99.8168285
0500000US48157,822779,170978,596993,123103,252744,135560,29.5266017,-95.7710149
0500000US48159,10359,399,8023,276,603,967,33.1758457,-95.2190662
0500000US48161,19435,2765,15292,2293,4667,2086,31.7017487,-96.1449568
0500000US48163,18385,719,13825,664,1357,10302,28.8693828,-99.109005
0500000US48165,21598,282,14135,191,402,5544,32.7439423,-102.6315614
0500000US48167,350682,44229,267382,32769,67734,60159,29.233453,-94.8884558
0500000US48169,5816,297,4789,225,478,2701,33.183792,-101.3011341
0500000US48171,26725,110,21921,71,200,3944,30.3250929,-98.9418498
0500000US48173,1116,8,844,8,24,267,31.8680062,-101.5214944
0500000US48175,7012,276,5500,214,458,1633,28.6607,-97.4304145
0500000US48177,19653,1186,14689,888,1854,6585,29.4619121,-97.4919205
0500000US48179,21227,868,16102,736,1539,4097,35.4025424,-100.8123736
0500000US48181,135543,7663,103923,5744,12315,12990,33.624524,-96.675693
0500000US48183,124239,25262,94003,18787,38516,15040,32.4864014,-94.8162768
0500000US48185,29268,3915,23045,3144,6393,5011,30.5432314,-95.988082
0500000US48187,172706,12805,128222,9578,20569,44169,29.5826714,-97.9489953
0500000US48189,32522,1496,24143,1191,2514,13372,34.0684364,-101.8228879
0500000US48191,2825,204,2199,148,298,617,34.4531894,-100.5763434
0500000US48193,8222,32,6491,22,65,678,31.7073424,-98.1117562
0500000US48195,5285,15,3776,12,35,1656,36.2728469,-101.3569304
0500000US48197,3549,143,2740,113,247,516,34.2899036,-99.7456973
0500000US48199,56231,3072,42632,2297,4750,2150,30.3296483,-94.3931782
0500000US48201,4731145,907063,3519584,669372,1380053,1405353,29.857273,-95.3930371
